ID,Amount ($),Customers,Boxes,Geo_ID,Product_ID,Sales_Person_ID,Date_ID
1449,4879.0,50,244,3,6,6,517
1450,602.0,118,28,5,4,23,517
1451,2037.0,61,136,2,2,22,517
1452,15400.0,387,497,6,1,15,517
1453,2961.0,12,175,4,13,17,517
1454,1225.0,29,41,6,16,1,517
1455,6930.0,254,330,3,5,1,517
1456,12684.0,297,453,3,11,11,517
1457,8512.0,549,294,1,7,13,517
1458,9646.0,178,877,4,12,24,517
1459,5586.0,76,430,4,19,11,517
1460,3528.0,267,221,5,3,18,517
1461,3143.0,109,225,4,14,2,517
1462,9135.0,194,398,4,17,10,518
1463,1218.0,315,153,6,15,3,518
1464,4760.0,138,145,6,18,3,518
1465,8582.0,290,477,4,3,13,518
1466,2401.0,109,185,1,9,19,518
1467,11886.0,415,566,3,3,7,518
1468,8582.0,45,391,6,4,5,518
1469,6825.0,4,402,1,4,1,518
1470,3661.0,13,167,6,10,6,518
1471,10248.0,65,380,3,1,23,518
1472,9996.0,441,385,2,17,17,518
1473,13545.0,293,903,5,21,8,519
1474,1386.0,347,99,4,2,6,519
1475,5481.0,142,289,3,3,5,519
1476,10031.0,5,912,1,15,11,519
1477,3493.0,3,437,6,15,1,519
1478,4081.0,717,511,5,9,11,519
1479,511.0,88,18,5,7,24,519
1480,6909.0,382,315,2,22,3,519
1481,9814.0,138,317,5,16,17,519
1482,6454.0,47,497,2,20,25,519
1483,10668.0,49,889,2,12,24,519
1484,14868.0,291,1062,3,19,21,519
1485,3878.0,50,144,1,11,13,519
1486,8505.0,74,387,4,21,3,520
1487,126.0,83,9,6,21,4,520
1488,10570.0,82,814,5,12,5,520
1489,1225.0,159,59,6,21,18,520
1490,3199.0,89,160,4,8,12,520
1491,441.0,9,37,2,15,4,520
1492,9009.0,83,392,1,16,22,520
1493,7595.0,349,238,4,18,23,520
1494,378.0,182,30,4,12,4,520
1495,1344.0,110,56,4,11,8,520
1496,5264.0,594,211,3,1,22,520
1497,6748.0,57,450,4,12,8,520
1498,2128.0,248,97,1,13,20,520
1499,7987.0,140,470,4,21,20,520
1500,13601.0,78,567,5,22,3,520
1501,7154.0,162,398,5,3,7,520
1502,2583.0,353,93,3,11,14,520
1503,532.0,324,67,5,9,17,520
1504,2548.0,170,182,3,19,17,521
1505,1092.0,394,36,2,16,2,521
1506,4011.0,351,287,2,19,3,521
1507,3766.0,2,180,1,21,5,521
1508,6405.0,6,458,6,12,22,521
1509,4487.0,201,321,1,5,24,521
1510,5439.0,244,227,4,1,10,521
1511,8603.0,47,297,3,17,6,521
1512,6454.0,25,259,3,18,19,521
1513,14966.0,79,483,1,11,9,524
1514,2044.0,188,86,6,22,15,524
1515,11186.0,2,350,6,18,18,524
1516,3906.0,347,489,1,19,25,524
1517,5705.0,58,519,2,15,25,524
1518,2674.0,333,149,3,5,20,524
1519,4221.0,2,184,2,3,7,524
1520,8988.0,112,450,1,6,1,525
1521,5355.0,114,185,2,17,7,525
1522,2569.0,401,86,5,11,2,525
1523,1897.0,118,64,6,1,19,525
1524,1666.0,195,112,4,5,16,525
1525,14182.0,56,1773,4,19,18,525
1526,14798.0,260,740,2,5,4,525
1527,819.0,277,28,5,18,18,526
1528,7252.0,5,363,4,4,9,526
1529,3332.0,13,159,1,6,22,526
1530,7525.0,60,397,3,8,3,526
1531,4893.0,218,164,2,7,17,526
1532,3444.0,116,133,2,22,12,526
1533,2156.0,34,87,1,1,13,526
1534,1596.0,176,200,5,19,5,526
1535,8834.0,149,631,5,5,9,527
1536,3948.0,172,329,1,12,24,527
1537,3605.0,172,241,4,15,11,527
1538,1876.0,193,118,1,5,23,528
1539,1302.0,19,45,6,11,19,528
1540,616.0,3,21,4,11,18,528
1541,4935.0,141,183,5,17,13,528
1542,5887.0,51,310,3,13,18,528
1543,1785.0,181,149,1,19,5,528
1544,4816.0,153,322,6,6,16,528
1545,504.0,266,24,6,5,17,528
1546,973.0,258,39,5,16,18,528
1547,8330.0,320,379,4,17,18,528
1548,5502.0,18,240,3,1,7,528
1549,6202.0,75,222,5,17,4,531
1550,6118.0,129,236,1,18,19,531
1551,1771.0,255,111,2,6,10,531
1552,4494.0,297,300,5,15,22,531
1553,1057.0,226,76,3,21,4,531
1554,13286.0,55,1477,3,14,8,531
1555,4760.0,249,154,5,1,15,531
1556,3010.0,372,377,6,2,22,531
1557,7448.0,183,266,2,1,15,531
1558,1617.0,57,49,2,18,8,531
1559,840.0,2,35,3,7,19,531
1560,7042.0,294,441,2,3,8,531
1561,9247.0,527,487,5,8,1,532
1562,1799.0,76,60,3,1,3,532
1563,644.0,135,38,4,12,11,532
1564,11172.0,109,1397,4,2,11,533
1565,9191.0,240,766,3,19,11,533
1566,14889.0,132,828,3,21,24,533
1567,5670.0,57,189,5,18,16,533
1568,693.0,3,58,3,9,24,533
1569,12642.0,19,575,3,17,23,533
1570,8414.0,257,312,2,7,18,533
1571,15162.0,2,1896,3,9,14,533
1572,9135.0,35,762,2,14,9,533
1573,4375.0,90,146,6,7,25,533
1574,3493.0,7,146,2,8,14,534
1575,3157.0,47,186,6,3,16,534
1576,9884.0,163,300,2,18,25,534
1577,8029.0,35,473,5,21,23,534
1578,2002.0,96,72,5,10,8,534
1579,8589.0,54,537,6,6,11,534
1580,1554.0,49,120,5,5,1,534
1581,8792.0,378,677,3,2,20,534
1582,2415.0,25,128,5,5,23,534
1583,266.0,101,16,1,6,24,534
1584,3381.0,186,226,1,5,15,534
1585,1505.0,33,116,3,19,6,534
1586,1708.0,81,61,6,16,3,534
1587,3857.0,89,155,2,11,23,534
1588,1141.0,249,58,4,21,25,534
1589,11844.0,132,790,5,21,21,534
1590,7294.0,174,348,5,22,9,534
1591,5516.0,228,205,5,10,19,534
1592,3598.0,34,450,2,9,2,535
1593,4795.0,76,320,5,19,4,535
1594,6657.0,296,222,2,11,21,535
1595,8071.0,37,367,6,3,20,535
1596,16548.0,246,613,6,17,22,535
1597,1393.0,207,61,6,17,8,535
1598,3731.0,155,249,1,15,8,535
1599,7322.0,232,293,4,1,24,535
1600,3367.0,164,154,2,4,23,535
1601,3752.0,252,188,4,4,18,535
1602,3080.0,141,182,6,13,7,535
1603,9534.0,103,318,2,11,22,535
1604,5166.0,150,216,6,10,3,535
1605,4018.0,229,237,1,20,14,535
1606,5376.0,69,336,3,8,1,535
1607,2884.0,101,138,3,22,17,535
1608,7588.0,72,253,4,17,25,535
1609,12341.0,303,561,1,8,11,535
1610,7392.0,53,822,5,9,5,535
1611,9247.0,204,421,4,3,15,538
1612,14035.0,66,540,1,17,15,538
1613,1890.0,20,146,6,2,7,538
1614,3738.0,98,134,4,11,13,538
1615,2940.0,46,294,5,2,9,539
1616,5145.0,325,396,3,6,25,539
1617,3031.0,316,337,6,9,6,539
1618,2317.0,82,101,4,16,10,539
1619,5327.0,168,214,2,22,25,539
1620,7301.0,288,457,2,5,25,539
1621,12880.0,195,644,5,22,14,539
1622,11221.0,2,511,6,7,17,539
1623,4599.0,50,184,1,11,25,540
1624,1981.0,208,77,2,17,20,540
1625,784.0,510,33,2,22,23,540
1626,3171.0,40,151,6,3,2,540
1627,6853.0,147,762,3,19,15,540
1628,4648.0,147,194,5,10,21,541
1629,10493.0,20,656,1,20,9,541
1630,1456.0,49,54,4,17,2,541
1631,9296.0,341,345,2,18,24,541
1632,9723.0,122,973,1,15,17,541
1633,483.0,595,20,5,17,16,541
1634,1869.0,46,144,1,19,17,541
1635,6951.0,290,696,1,9,2,541
1636,4466.0,279,236,6,21,19,541
1637,3199.0,98,178,6,3,9,541
1638,11270.0,179,537,2,8,5,541
1639,11641.0,244,728,6,12,12,541
1640,11809.0,217,473,6,17,23,541
1641,22484.0,38,978,4,8,16,541
1642,4130.0,33,276,4,2,20,541
1643,14420.0,163,721,3,13,21,541
1644,3220.0,12,135,3,10,16,541
1645,6293.0,248,243,6,7,5,542
1646,15365.0,338,1281,4,12,7,542
1647,8897.0,131,495,6,22,24,542
1648,5215.0,437,348,4,14,23,542
1649,12180.0,68,609,5,4,20,542
1650,6741.0,87,281,2,10,23,542
1651,2856.0,197,99,3,1,9,542
1652,2758.0,5,163,2,13,15,542
1653,9660.0,29,805,4,19,9,542
1654,49.0,445,2,4,11,4,542
1655,6258.0,338,202,2,1,20,542
1656,28.0,274,2,1,1,9,542
1657,4452.0,309,212,3,20,4,542
1658,2716.0,240,105,5,10,2,542
1659,12495.0,23,481,6,10,18,542
1660,9737.0,212,296,3,18,1,542
1661,3241.0,232,325,5,2,22,542
1662,9716.0,33,608,2,3,10,542
1663,6461.0,178,404,3,13,13,542
1664,420.0,52,14,5,18,17,542
1665,3906.0,170,279,4,6,7,542
1666,3129.0,177,126,3,1,21,545
1667,2604.0,368,114,2,13,8,545
1668,2009.0,265,144,6,9,3,545
1669,3339.0,92,129,2,17,10,545
1670,3871.0,107,204,5,5,24,545
1671,1120.0,301,44,5,22,5,545
1672,4529.0,109,227,2,22,10,545
1673,3115.0,22,284,1,19,10,545
1674,6111.0,115,322,4,13,18,545
1675,7476.0,232,440,2,3,6,545
1676,1925.0,256,92,3,5,19,545
1677,4760.0,157,207,2,7,10,545
1678,17724.0,63,1182,6,21,22,545
1679,3731.0,89,220,1,5,6,545
1680,7574.0,99,583,5,19,9,545
1681,4137.0,34,345,5,14,7,545
1682,13076.0,120,436,1,17,9,545
1683,4403.0,66,339,3,5,17,546
1684,2478.0,396,108,3,22,21,546
1685,2016.0,26,96,2,22,4,546
1686,1799.0,262,129,2,19,17,546
1687,6685.0,277,372,2,12,20,546
1688,5257.0,225,277,6,13,6,546
1689,2408.0,232,172,5,6,12,546
1690,5096.0,92,243,6,4,11,546
1691,9772.0,116,815,2,15,10,546
1692,8071.0,78,539,2,2,24,546
1693,4984.0,543,333,3,20,6,547
1694,8134.0,299,543,6,20,18,547
1695,861.0,57,30,2,1,24,547
1696,8694.0,17,396,4,10,14,547
1697,2576.0,139,84,6,18,7,547
1698,1519.0,214,73,6,4,24,548
1699,7476.0,152,534,3,21,9,548
1700,8155.0,84,272,2,18,12,548
1701,1995.0,212,167,5,2,15,548
1702,3535.0,22,169,2,20,15,548
1703,5033.0,142,360,4,5,18,548
1704,5068.0,35,461,2,19,18,548
1705,399.0,117,37,4,14,11,549
1706,1246.0,235,43,6,17,21,549
1707,3423.0,464,127,1,18,16,549
1708,2632.0,150,329,2,9,3,549
1709,5474.0,83,274,5,13,1,549
1710,84.0,204,9,3,2,15,549
1711,4228.0,26,157,2,18,17,549
1712,5418.0,253,258,4,10,23,549
1713,2373.0,252,132,6,3,3,549
1714,8659.0,245,963,3,2,6,549
1715,11361.0,43,758,6,21,9,549
1716,462.0,312,21,4,10,18,549
1717,3668.0,96,175,6,6,7,549
1718,2534.0,17,102,4,17,12,549
1719,5838.0,290,325,6,6,4,552
1720,8036.0,50,366,6,7,19,552
1721,3311.0,215,195,5,6,20,552
1722,21.0,128,1,1,18,24,552
1723,6979.0,36,349,5,13,20,552
1724,7308.0,34,366,3,21,3,552
1725,14609.0,22,812,4,13,3,552
1726,7721.0,264,368,3,21,2,553
1727,6944.0,446,463,4,19,19,553
1728,3738.0,117,234,1,2,25,553
1729,13867.0,155,730,5,6,8,553
1730,6664.0,152,392,6,8,12,553
1731,4802.0,41,161,2,7,20,553
1732,11410.0,15,571,3,4,24,553
1733,308.0,205,22,1,21,6,553
1734,2009.0,87,75,4,1,19,554
1735,2191.0,4,200,3,2,8,554
1736,5642.0,147,217,1,7,3,554
1737,511.0,295,20,3,1,12,554
1738,19754.0,175,1976,3,2,24,554
1739,1547.0,286,65,3,7,14,554
1740,4991.0,532,294,4,3,19,554
1741,17647.0,186,679,4,18,14,554
1742,12593.0,37,969,5,6,24,554
1743,4368.0,51,398,5,12,13,554
1744,8715.0,182,727,6,2,12,554
1745,1617.0,314,102,6,21,1,554
1746,1085.0,110,58,2,21,10,554
1747,4256.0,283,158,4,16,14,554
1748,175.0,24,8,6,21,10,554
1749,10689.0,151,713,3,19,24,554
1750,7798.0,9,557,2,6,7,554
1751,1036.0,76,87,1,15,23,554
1752,2107.0,17,163,4,14,8,554
1753,7098.0,348,237,4,11,19,554
1754,3073.0,94,513,3,9,9,554
1755,5145.0,13,343,6,15,6,554
1756,4620.0,166,185,4,16,5,554
1757,6062.0,244,217,1,1,12,555
1758,7581.0,171,304,5,22,10,555
1759,2198.0,17,105,4,4,8,555
1760,1946.0,51,65,1,1,24,555
1761,2800.0,230,108,3,17,24,555
1762,7182.0,332,360,6,20,25,555
1763,7301.0,287,522,2,21,22,555
1764,10108.0,107,349,3,16,20,555
1765,5369.0,97,174,1,18,17,555
1766,2667.0,96,167,3,21,18,555
1767,16779.0,215,646,4,17,4,555
1768,10521.0,132,1169,4,19,22,555
1769,1113.0,82,51,5,22,21,555
1770,13188.0,301,1015,6,14,21,555
1771,4760.0,53,340,2,4,15,555
1772,6461.0,153,808,1,2,14,555
1773,6454.0,180,718,3,9,13,555
1774,1757.0,125,118,3,12,9,555
1775,2618.0,83,110,4,8,21,555
1776,10815.0,100,373,1,7,14,556
1777,12488.0,358,500,6,7,7,556
1778,4536.0,139,239,3,6,22,556
1779,1645.0,379,83,1,8,1,556
1780,1883.0,63,135,4,14,3,559
1781,7091.0,92,546,5,2,12,559
1782,7763.0,351,555,5,19,7,559
1783,2534.0,46,111,4,1,1,559
1784,91.0,26,4,2,16,15,559
1785,1813.0,31,73,3,1,16,559
1786,3430.0,263,215,2,4,9,559
1787,7063.0,18,416,6,20,11,559
1788,3780.0,38,158,6,17,17,559
1789,1456.0,61,91,4,5,7,560
1790,7889.0,337,494,6,15,7,560
1791,693.0,248,23,3,16,23,560
1792,9548.0,32,735,2,9,16,560
1793,4445.0,211,203,4,21,4,560
1794,1288.0,228,86,3,14,10,560
1795,6167.0,322,257,3,13,15,560
1796,6909.0,112,364,6,3,5,560
1797,2296.0,122,154,5,2,8,560
1798,406.0,15,24,4,5,3,561
1799,1904.0,199,71,1,7,4,561
1800,9443.0,168,430,6,3,14,561
1801,1232.0,7,38,2,18,14,561
1802,1519.0,9,95,6,5,5,561
1803,231.0,299,14,6,12,24,561
1804,4907.0,212,205,3,11,16,562
1805,5999.0,430,316,5,8,20,562
1806,2863.0,158,99,6,16,21,562
1807,3430.0,118,132,5,16,2,562
1808,13405.0,229,463,3,17,22,562
1809,1981.0,260,67,2,18,13,562
1810,9373.0,17,1042,5,2,14,562
1811,12089.0,104,637,6,13,11,562
1812,2940.0,405,109,2,7,16,562
1813,2149.0,82,127,4,21,14,562
1814,7378.0,104,462,3,14,13,562
1815,945.0,59,30,3,11,21,562
1816,1225.0,62,82,2,5,14,562
1817,8484.0,201,606,3,2,2,562
1818,2009.0,75,155,5,15,10,562
1819,11473.0,80,1913,2,9,13,562
1820,945.0,18,45,1,22,7,562
1821,973.0,97,41,5,11,19,562
1822,6517.0,36,593,6,14,9,562
1823,7798.0,84,312,4,7,11,563
1824,966.0,171,57,4,5,11,563
1825,917.0,75,77,4,2,4,563
1826,434.0,211,17,6,1,9,563
1827,9037.0,509,323,5,7,14,563
1828,364.0,17,22,5,20,13,563
1829,7903.0,14,416,2,3,12,563
1830,8540.0,154,389,2,13,5,563
1831,4130.0,64,207,3,5,18,563
1832,2653.0,161,166,2,6,2,563
1833,7133.0,84,549,6,6,22,563
1834,6678.0,32,268,2,17,9,563
1835,9884.0,258,396,1,18,11,563
1836,11417.0,45,1269,5,2,18,563
1837,11039.0,91,409,1,18,9,563
1838,189.0,229,7,5,16,7,563
1839,2835.0,6,135,1,21,18,563
1840,4214.0,116,141,3,16,12,563
1841,3031.0,505,145,1,6,11,563
1842,4851.0,131,211,1,13,25,563
1843,4543.0,364,240,6,6,13,563
1844,3108.0,210,389,5,15,11,566
1845,3563.0,69,128,6,7,14,566
1846,8981.0,173,499,1,4,24,566
1847,833.0,105,34,3,7,6,566
1848,4165.0,20,155,3,18,21,566
1849,896.0,211,36,4,7,6,566
1850,12943.0,9,925,3,15,6,566
1851,3983.0,327,182,1,8,9,566
1852,4025.0,73,161,5,10,13,567
1853,4809.0,169,241,4,8,2,567
1854,6398.0,106,400,5,6,11,567
1855,2387.0,160,171,2,20,14,567
1856,5789.0,245,446,1,15,20,567
1857,6769.0,60,219,2,18,22,567
1858,3248.0,113,271,6,14,25,567
1859,11473.0,290,499,3,16,7,567
1860,819.0,135,49,1,4,2,567
1861,6195.0,66,239,2,22,20,567
1862,2961.0,24,119,2,22,6,567
1863,3360.0,247,147,5,10,12,567
1864,10059.0,284,592,2,3,11,567
1865,5257.0,278,229,6,10,9,567
1866,1596.0,244,84,2,20,23,568
1867,8316.0,85,320,1,17,12,568
1868,3283.0,356,235,6,2,2,568
1869,6727.0,113,217,1,11,12,568
1870,1344.0,252,68,5,13,10,568
1871,4774.0,72,319,5,5,4,568
1872,399.0,243,14,2,1,12,568
1873,3024.0,301,121,5,1,22,568
1874,602.0,126,41,5,3,13,568
1875,8673.0,94,434,1,21,15,568
1876,12404.0,192,591,5,20,16,568
1877,9541.0,54,637,3,6,5,568
1878,483.0,180,25,2,3,16,568
1879,2709.0,173,97,4,7,5,568
1880,10983.0,68,687,6,4,7,568
1881,4326.0,183,140,4,18,21,569
1882,112.0,89,7,4,5,12,569
1883,5565.0,39,619,2,15,20,569
1884,9898.0,110,1100,5,2,20,569
1885,476.0,176,20,2,11,19,569
1886,4599.0,197,329,2,6,24,569
1887,3031.0,113,190,2,14,4,569
1888,5208.0,124,186,6,11,2,569
1889,5873.0,185,267,2,21,5,569
1890,16968.0,139,653,1,10,12,569
1891,12635.0,78,903,2,21,17,569
1892,567.0,120,34,4,8,13,569
1893,8246.0,383,330,6,16,6,569
1894,3101.0,232,239,4,9,17,570
1895,4326.0,221,228,3,20,22,570
1896,5376.0,114,317,4,6,14,570
1897,2240.0,9,102,4,10,6,570
1898,784.0,118,44,6,12,23,570
1899,2240.0,198,118,3,3,1,573
1900,6643.0,352,266,3,22,1,573
1901,4459.0,186,235,2,20,3,573
1902,6713.0,286,373,3,21,14,573
1903,3108.0,169,116,3,10,11,573
1904,11116.0,118,530,3,21,10,573
1905,406.0,329,18,2,8,6,573
1906,6055.0,532,757,6,19,17,573
1907,2968.0,12,106,5,1,21,573
1908,5369.0,264,256,3,8,24,574
1909,9268.0,124,371,5,17,8,574
1910,7735.0,458,287,6,18,6,574
1911,8540.0,390,407,3,21,7,574
1912,6265.0,52,369,2,20,17,574
1913,98.0,288,4,4,18,17,574
1914,7105.0,22,237,2,1,22,574
1915,10605.0,14,483,6,22,7,574
1916,20384.0,253,1359,2,6,18,574
1917,364.0,79,15,2,7,14,574
1918,6881.0,161,238,1,11,10,574
1919,483.0,48,20,5,11,16,574
1920,11284.0,220,753,6,20,14,574
1921,1449.0,113,52,4,10,21,574
1922,7273.0,403,317,6,8,5,575
1923,6916.0,309,277,3,7,10,575
1924,868.0,38,52,6,6,15,575
1925,952.0,134,53,6,20,1,575
1926,3220.0,94,190,4,6,16,575
1927,3745.0,187,209,4,22,18,575
1928,10878.0,57,473,3,3,4,576
1929,2653.0,266,295,4,2,21,576
1930,1043.0,133,53,2,22,13,576
1931,5257.0,63,526,2,14,25,576
1932,9639.0,374,439,1,4,17,576
1933,12950.0,249,720,4,4,15,576
1934,2884.0,258,412,5,19,1,576
1935,3024.0,340,132,1,3,3,576
1936,9394.0,332,553,4,3,3,576
1937,3878.0,1,177,4,10,7,576
1938,9863.0,245,520,4,5,23,576
1939,3451.0,256,346,5,14,11,576
1940,8078.0,136,385,5,21,19,576
1941,3115.0,183,120,2,22,16,576
1942,1981.0,325,95,3,8,16,576
1943,8078.0,14,426,4,13,19,576
1944,8757.0,229,351,3,7,24,576
1945,4466.0,230,406,5,14,8,576
1946,896.0,140,34,3,18,4,577
1947,10045.0,145,670,3,21,15,577
1948,12845.0,328,857,4,6,6,577
1949,8708.0,115,581,3,6,20,577
1950,476.0,21,44,1,19,2,577
1951,2625.0,25,120,4,4,25,577
1952,10969.0,391,646,3,12,23,577
1953,14763.0,155,985,2,2,1,580
1954,13188.0,85,1884,4,19,20,580
1955,6944.0,299,386,2,3,5,580
1956,8561.0,196,306,5,17,20,580
1957,4753.0,259,217,4,17,16,580
1958,10388.0,95,473,1,7,24,580
1959,8057.0,106,310,5,17,18,580
1960,7.0,199,1,6,8,1,580
1961,1666.0,94,209,4,15,4,580
1962,3934.0,99,158,2,1,23,580
1963,11746.0,297,368,1,18,12,580
1964,10150.0,10,1015,5,9,6,580
1965,8204.0,91,513,6,3,21,580
1966,8015.0,357,501,4,3,1,580
1967,2695.0,136,159,1,5,17,580
1968,4277.0,97,286,1,12,22,580
1969,1617.0,211,68,1,17,5,580
1970,6181.0,146,248,1,22,17,580
1971,5957.0,71,249,3,13,19,581
1972,4550.0,41,253,5,21,24,581
1973,7217.0,1,278,6,11,5,581
1974,4151.0,21,260,1,6,6,581
1975,7910.0,70,256,3,18,10,581
1976,5446.0,299,188,4,7,15,581
1977,9443.0,403,1050,6,9,24,581
1978,7945.0,101,346,5,7,13,581
1979,6167.0,104,257,2,13,14,581
1980,12404.0,68,955,3,9,2,582
1981,7168.0,12,378,4,22,14,582
1982,2779.0,102,155,5,3,16,582
1983,17843.0,91,1190,5,4,12,583
1984,1491.0,171,68,1,3,9,583
1985,4907.0,151,164,6,11,23,583
1986,11452.0,137,1273,2,9,20,583
1987,7301.0,4,812,5,14,17,583
1988,1708.0,65,122,5,12,6,583
1989,6013.0,343,215,2,10,16,583
1990,3654.0,62,261,2,12,12,583
1991,13279.0,12,1660,1,19,18,583
1992,8554.0,247,276,1,18,21,583
1993,8554.0,56,713,3,14,11,583
1994,14.0,27,1,6,10,24,583
1995,2156.0,306,114,6,3,19,583
1996,3605.0,249,181,6,20,13,584
1997,3668.0,248,142,5,10,25,584
1998,6909.0,240,329,6,6,6,584
1999,7434.0,52,744,2,15,19,584
2000,2030.0,223,127,4,20,11,584
2001,12201.0,108,763,6,15,23,584
2002,5075.0,53,203,5,1,9,584
2003,9478.0,194,527,4,20,15,584
2004,4774.0,147,597,5,15,14,584
2005,7413.0,268,323,2,1,3,584
2006,5950.0,261,744,6,15,20,584
2007,4592.0,84,192,3,1,1,584
2008,42.0,80,2,3,13,17,584
2009,1148.0,383,77,2,21,7,584
2010,3122.0,30,165,2,20,6,587
2011,6510.0,366,362,4,8,22,587
2012,1421.0,135,53,1,1,17,587
2013,273.0,221,13,6,10,17,587
2014,15400.0,62,963,1,13,6,587
2015,11193.0,39,700,3,2,7,587
2016,15813.0,158,753,5,8,6,587
2017,4375.0,280,274,3,13,2,587
2018,11683.0,166,899,2,2,14,587
2019,9009.0,262,361,5,10,23,587
2020,7112.0,180,264,5,10,17,587
2021,882.0,158,126,5,9,16,587
2022,5152.0,91,644,1,19,20,587
2023,2947.0,438,174,3,3,8,587
2024,2905.0,226,146,2,13,7,587
2025,2548.0,267,107,6,17,10,587
2026,3437.0,462,157,4,7,22,587
2027,5740.0,80,410,2,4,2,587
2028,2842.0,12,168,6,13,5,587
2029,9863.0,348,429,2,8,1,587
2030,2772.0,250,164,2,8,9,587
2031,7833.0,184,603,5,6,10,587
2032,10248.0,61,684,1,15,6,588
2033,5677.0,176,355,6,4,9,588
2034,8596.0,282,1433,3,9,17,588
2035,6657.0,104,267,3,10,4,588
2036,8134.0,231,678,1,15,5,588
2037,3122.0,215,105,4,17,13,588
2038,875.0,213,55,4,14,16,588
2039,3199.0,385,134,6,17,14,588
2040,5600.0,270,700,1,9,20,588
2041,2646.0,37,177,2,21,23,588
2042,16940.0,164,706,3,8,2,588
2043,9191.0,114,368,6,16,24,588
2044,9562.0,379,456,5,20,3,588
2045,567.0,55,20,4,18,6,588
2046,5173.0,186,288,2,12,21,588
2047,4781.0,273,342,4,9,7,588
2048,6111.0,73,191,1,18,3,588
2049,2373.0,477,119,4,6,2,588
2050,17892.0,469,1278,1,4,19,588
2051,1729.0,43,70,2,17,5,588
2052,4508.0,87,282,4,2,19,588
2053,11641.0,76,432,4,11,14,589
2054,3647.0,239,131,3,7,25,589
2055,5670.0,20,237,3,16,5,589
2056,1036.0,528,58,2,5,23,589
2057,11067.0,107,615,4,4,22,589
2058,3010.0,149,131,3,17,12,589
2059,4753.0,187,207,4,3,4,589
2060,11690.0,278,616,6,4,2,589
2061,1428.0,95,96,1,21,11,589
2062,5467.0,30,547,6,19,18,589
2063,11018.0,126,501,5,22,1,589
2064,10171.0,11,1272,1,15,16,589
2065,4935.0,286,260,2,4,25,589
2066,2499.0,20,81,1,11,21,589
2067,2492.0,91,139,3,3,22,589
2068,17549.0,194,1755,6,15,12,589
2069,6636.0,35,256,6,18,23,589
2070,8904.0,372,308,3,11,23,589
2071,16702.0,324,1392,6,9,20,589
2072,1701.0,500,59,3,7,5,589
2073,10269.0,324,541,6,22,8,589
2074,4410.0,81,630,6,9,22,589
2075,1610.0,417,115,6,14,7,590
2076,14399.0,141,800,3,21,16,590
2077,1169.0,310,49,4,10,11,590
2078,13867.0,320,694,6,20,7,590
2079,2261.0,89,283,2,19,10,590
2080,2394.0,171,83,1,17,21,590
2081,5243.0,30,228,5,1,23,590
2082,4501.0,145,196,4,8,19,590
2083,2513.0,144,77,6,18,12,591
2084,2828.0,49,114,3,10,12,591
2085,13944.0,77,1550,2,9,7,591
2086,3136.0,63,112,2,16,13,591
2087,6587.0,214,347,6,3,6,591
2088,2254.0,232,87,4,10,15,591
2089,6356.0,64,795,4,9,9,591
2090,2688.0,312,168,1,6,3,591
2091,5719.0,57,477,3,12,24,591
2092,238.0,122,27,6,14,15,591
2093,3486.0,62,113,1,18,13,591
2094,4228.0,190,193,1,3,19,591
2095,12054.0,43,389,6,11,12,594
2096,777.0,360,52,5,15,23,594
2097,1281.0,266,81,1,3,11,594
2098,15043.0,167,836,1,5,19,594
2099,7959.0,84,319,3,1,8,594
2100,651.0,107,31,2,6,20,594
2101,14280.0,124,1190,2,15,8,594
2102,672.0,190,42,5,20,8,594
2103,420.0,64,15,1,17,2,594
2104,9527.0,220,397,1,8,22,594
2105,3262.0,58,164,2,21,11,594
2106,5201.0,107,401,5,9,7,594
2107,9905.0,69,331,6,18,9,594
2108,2457.0,245,176,5,21,22,594
2109,8890.0,11,494,4,6,8,594
2110,1960.0,66,109,2,6,15,595
2111,4487.0,99,214,1,21,17,595
2112,2240.0,32,249,5,15,12,595
2113,308.0,445,14,2,7,21,595
2114,1568.0,30,61,5,1,4,595
2115,6510.0,536,465,1,9,14,596
2116,5992.0,263,207,6,16,19,596
2117,609.0,398,24,3,7,12,596
2118,8141.0,73,340,6,8,18,596
2119,12908.0,106,1174,5,14,2,596
2120,266.0,265,15,4,13,14,596
2121,14672.0,122,816,5,21,14,596
2122,8540.0,200,285,4,18,9,596
2123,546.0,145,26,3,4,22,596
2124,1631.0,43,86,5,22,24,596
2125,203.0,173,21,1,12,9,596
2126,3451.0,21,165,5,13,25,596
2127,9303.0,14,282,4,18,16,596
2128,5565.0,314,293,2,21,14,596
2129,6083.0,124,676,3,15,18,596
2130,3808.0,50,293,2,6,9,596
2131,4634.0,25,172,5,7,25,596
2132,1085.0,50,68,6,2,5,596
2133,9506.0,39,476,3,10,18,597
2134,6468.0,323,270,3,8,8,597
2135,10766.0,106,490,2,22,8,597
2136,2359.0,53,91,1,11,11,597
2137,273.0,227,21,4,20,23,597
2138,7217.0,13,602,5,2,25,597
2139,8386.0,7,560,5,15,7,597
2140,13111.0,43,625,4,8,1,597
2141,287.0,82,16,2,22,9,597
2142,11795.0,204,492,5,10,18,597
2143,7721.0,56,483,3,12,4,597
2144,147.0,179,11,4,15,25,597
2145,2891.0,32,207,5,19,25,597
2146,875.0,256,49,1,12,6,597
2147,910.0,38,102,6,2,1,597
2148,1498.0,109,100,2,15,9,598
